Time;X_Pos;Y_Pos;Z_Pos;Velocity;Wheel angle;Power;Brake;
35.098;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.101;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.104;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.107;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.109;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.112;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.115;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.117;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.120;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.122;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.126;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.129;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.131;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.134;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.136;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.139;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.141;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.146;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.148;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.151;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.154;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.156;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.158;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.167;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.171;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.174;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.176;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.179;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.181;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.185;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.187;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.190;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.192;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.196;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.198;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.201;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.205;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.207;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.210;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.212;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.215;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.217;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.219;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.222;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.226;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.228;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.231;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.233;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.236;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.238;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.240;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.245;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.248;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.251;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.254;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.256;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.259;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.262;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.266;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.269;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.271;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.274;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.279;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.282;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.286;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.288;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.291;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.296;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.299;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.302;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.305;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.308;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.312;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.315;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.318;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.322;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.331;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.333;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.336;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.338;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.341;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.346;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.349;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.351;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.354;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.356;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.363;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.367;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.370;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.372;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.375;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.379;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.382;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.386;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.388;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.391;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.396;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.399;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.402;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.405;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.408;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.413;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.415;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.419;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.422;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.426;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.429;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.431;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.434;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.437;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.439;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.442;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.447;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.449;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.452;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.454;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.457;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.462;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.467;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.469;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.478;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.485;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.489;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.491;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.497;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.499;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.502;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.505;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.508;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.530;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.534;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.537;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.546;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.559;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.561;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.566;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.568;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.570;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.573;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.578;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.581;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.585;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.587;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.590;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.592;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.595;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.598;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.600;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.604;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.607;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.617;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.620;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.622;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.626;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.646;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.651;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.654;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.657;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.660;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.664;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.667;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.670;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.672;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.675;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.679;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.681;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.686;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.691;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.694;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.697;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.700;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.703;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.706;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.709;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.712;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.715;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.718;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.721;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.725;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.729;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.732;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.735;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.737;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.740;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.742;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.747;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.749;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.752;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.755;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.757;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.763;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.767;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.770;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.774;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.781;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.785;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.788;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.790;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.793;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.796;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.799;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.801;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.805;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.808;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.813;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.815;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.818;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.820;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.825;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.829;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.832;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.834;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.837;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.839;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.842;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.846;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.848;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.851;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.854;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.856;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.859;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.862;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.867;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.870;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.872;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.875;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.879;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.881;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.885;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.888;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.890;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.893;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.896;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.899;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.901;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.907;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.910;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.913;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.915;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.918;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.921;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.932;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.936;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.938;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.941;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.947;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.949;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.952;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.954;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.957;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.980;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.985;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.989;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.996;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
35.998;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.011;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.015;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.018;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.021;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.033;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.036;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.039;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.042;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.047;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.050;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.052;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.055;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.058;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.063;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.067;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.070;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.073;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.078;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.082;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.093;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.095;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.098;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.100;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.104;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.106;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.109;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.112;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.115;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.117;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.120;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.122;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.129;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.132;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.134;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.137;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.139;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.146;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.151;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.153;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.156;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.159;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.163;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.167;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.169;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.172;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.174;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.179;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.182;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.186;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.189;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.192;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.194;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.197;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.200;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.204;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.206;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.209;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.213;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.216;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.219;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.222;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.226;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.231;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.236;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.238;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.240;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.263;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.269;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.271;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.294;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.299;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.302;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.313;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.316;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.319;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.327;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.331;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.334;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.337;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.339;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.342;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.347;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.350;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.352;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.355;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.357;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.362;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.367;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.369;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.372;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.374;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.379;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.384;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.390;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.392;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.395;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.398;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.400;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.404;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.406;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.409;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.414;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.416;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.419;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.421;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.426;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.435;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.439;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.443;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.447;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.449;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.452;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.455;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.457;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.463;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.467;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.470;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.472;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.475;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.479;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.481;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.486;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.488;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.491;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.494;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.497;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.500;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.502;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.506;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.509;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.512;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.515;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.518;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.521;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.524;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.527;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.531;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.536;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.540;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.546;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.550;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.552;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.554;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.557;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.590;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.596;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.598;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.601;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.610;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.613;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.617;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.619;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.622;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.626;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
36.629;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
